,StudentID,Status,Class_Of,Gender,Birthdate,Course_Title,Class_Name,TeacherID,S1_Grade,S1_Avg,S1_GPA,S2_Grade,S2_Avg,S2_GPA,Year
229,10167,Graduate,2016,Female,11/28/1997,Algebra II,ALG ll,12,,,,C-,70.0,2.0,2015-2016
230,10189,Graduate,2017,Male,4/11/1999,Algebra II,ALG ll,12,F,25.0,0.0,,,,2015-2016
231,10128,Graduate,2016,Female,9/3/1997,Pre-Calculus,PRECAL,12,A-,96.0,4.0,,,,2015-2016
232,10186,Graduate,2019,Female,8/4/2000,Physical Science,PHY SCI,12,B,85.0,3.0,B+,87.0,3.0,2015-2016
233,10140,Graduate,2016,Male,11/6/1997,AP Calculus,AP CALCULUS,12,B+,85.0,3.0,A-,91.0,4.0,2015-2016
234,10140,Graduate,2016,Male,11/6/1997,Physics,PHYSICS,12,B+,85.0,3.0,B+,89.0,3.0,2015-2016
235,10196,Graduate,2018,Female,11/21/1998,Physical Science,PHY SCI,12,B,85.0,3.0,A,93.0,4.0,2015-2016
236,10185,Graduate,2019,Female,11/9/2000,Physical Science,PHY SCI,12,B+,85.0,3.0,A-,90.0,4.0,2015-2016
237,10193,Graduate,2019,Male,9/8/2000,Physical Science,PHY SCI,12,B,85.0,3.0,B,83.0,3.0,2015-2016
238,10130,Graduate,2017,Male,8/2/1999,Algebra II,ALG ll,12,C+,75.0,2.0,B-,82.0,3.0,2015-2016
239,10111,Graduate,2016,Male,2/8/1997,AP Calculus,AP CALCULUS,12,B-,85.0,3.0,C-,70.0,2.0,2015-2016
240,10129,Graduate,2016,Female,6/13/1998,Physics,PHYSICS,12,C+,75.0,2.0,,,,2015-2016
241,10153,Graduate,2016,Female,12/26/1997,Physical Science,PHY SCI,12,D,60.0,1.0,C,75.0,2.0,2015-2016
242,10177,Graduate,2016,Male,5/26/1998,Physical Science,PHY SCI,12,C+,75.0,2.0,B+,88.0,3.0,2015-2016
243,10179,Withdrawn,2019,Female,10/3/1998,Algebra II,ALG ll,12,A,96.0,4.0,A-,92.0,4.0,2015-2016
244,10179,Withdrawn,2019,Female,10/3/1998,Physical Science,PHY SCI,12,B,85.0,3.0,B,86.0,3.0,2015-2016
245,10156,Graduate,2017,Male,12/9/1998,Algebra II,ALG ll,12,B-,85.0,3.0,B,84.0,3.0,2015-2016
246,10133,Graduate,2019,Male,5/1/2000,Physical Science,PHY SCI,12,B,85.0,3.0,B,86.0,3.0,2015-2016
247,10197,Withdrawn,2019,Male,11/9/1999,Algebra II,ALG ll,12,B-,85.0,3.0,C,75.0,2.0,2015-2016
248,10121,Graduate,2016,Male,5/16/1997,AP Calculus,AP CALCULUS,12,A-,96.0,4.0,B+,88.0,3.0,2015-2016
249,10121,Graduate,2016,Male,5/16/1997,Physics,PHYSICS,12,A,96.0,4.0,A-,92.0,4.0,2015-2016
250,10200,Graduate,2019,Female,12/31/2000,Physical Science,PHY SCI,12,D,60.0,1.0,D,64.0,1.0,2015-2016
251,10188,Graduate,2019,Female,7/16/2000,Physical Science,PHY SCI,12,D+,60.0,1.0,D+,68.0,1.0,2015-2016
252,10116,Withdrawn,2019,Male,12/5/2000,Physical Science,PHY SCI,12,C,75.0,2.0,C,74.0,2.0,2015-2016
253,10106,Graduate,2019,Male,7/11/2001,Physical Science,PHY SCI,12,D,60.0,1.0,D,64.0,1.0,2015-2016
254,10198,Graduate,2017,Male,4/26/1998,Algebra II,ALG ll,12,A,96.0,4.0,A-,91.0,4.0,2015-2016
255,10104,Graduate,2016,Male,7/6/1999,Personal Finance,PER FIN,64,,,,B+,89.35,3.0,2015-2016
256,10131,Graduate,2017,Male,12/10/1998,Woodworking,WD WRK,64,A,96.0,4.0,,,,2015-2016
257,10113,Graduate,2016,Female,5/28/1998,Personal Finance,PER FIN,64,,,,A,97.65,4.0,2015-2016
258,10138,Graduate,2016,Female,9/17/1997,Personal Finance,PER FIN,64,,,,B-,83.5,3.0,2015-2016
259,10103,Graduate,2016,Male,5/26/1998,Personal Finance,PER FIN,64,,,,B+,89.55,3.0,2015-2016
260,10150,Graduate,2016,Male,8/14/1997,Personal Finance,PER FIN,64,,,,B-,84.85,3.0,2015-2016
261,10167,Graduate,2016,Female,11/28/1997,Woodworking,WD WRK,64,A,96.0,4.0,,,,2015-2016
262,10128,Graduate,2016,Female,9/3/1997,Personal Finance,PER FIN,64,,,,A+,99.0,4.0,2015-2016
263,10118,Graduate,2016,Male,10/2/1997,Personal Finance,PER FIN,64,,,,A+,98.7,4.0,2015-2016
264,10136,Graduate,2016,Female,5/17/1998,Personal Finance,PER FIN,64,,,,B,85.15,3.0,2015-2016
265,10136,Graduate,2016,Female,5/17/1998,Woodworking,WD WRK,64,A,96.0,4.0,,,,2015-2016
266,10108,Graduate,2016,Female,8/13/1997,Personal Finance,PER FIN,64,,,,A+,99.5,4.0,2015-2016
267,10109,Graduate,2016,Female,12/15/1997,Personal Finance,PER FIN,64,,,,A+,98.4,4.0,2015-2016
268,10175,Graduate,2016,Male,8/7/1997,Personal Finance,PER FIN,64,,,,B,87.15,3.0,2015-2016
269,10126,Graduate,2017,Female,8/31/1999,Geometry,GEOM,82,D,60.0,1.0,D,67.4,1.0,2015-2016
270,10126,Graduate,2017,Female,8/31/1999,U. S. History,US HIS,82,D,60.0,1.0,C-,71.8,2.0,2015-2016
271,10170,Graduate,2018,Male,2/28/2000,Geometry,GEOM,82,D,60.0,1.0,D,67.0,1.0,2015-2016
272,10181,Graduate,2019,Male,4/4/2001,Geometry,GEOM,82,B,85.0,3.0,C,75.6,2.0,2015-2016
273,10114,Withdrawn,2019,Female,1/29/2001,Algebra I,ALG l,82,A,96.0,4.0,B,85.8,3.0,2015-2016
274,10124,Graduate,2018,Male,3/18/2001,Geometry,GEOM,82,A,96.0,4.0,A,93.7,4.0,2015-2016
275,10104,Graduate,2016,Male,7/6/1999,Geometry,GEOM,82,A-,96.0,4.0,A-,90.6,4.0,2015-2016
276,10149,Graduate,2018,Female,6/26/2000,Geometry,GEOM,82,C,75.0,2.0,C,76.8,2.0,2015-2016
277,10146,Graduate,2019,Male,12/19/1999,Algebra I,ALG l,82,C-,75.0,2.0,D,63.3,1.0,2015-2016
278,10168,Graduate,2018,Male,6/7/2000,Geometry,GEOM,82,A,96.0,4.0,A,93.8,4.0,2015-2016
279,10173,Withdrawn,2018,Female,3/7/2000,U. S. History,US HIS,82,C,75.0,2.0,B,83.7,3.0,2015-2016
280,10172,Withdrawn,2018,Male,3/7/2000,Geometry,GEOM,82,D,60.0,1.0,C+,78.2,2.0,2015-2016
281,10165,Graduate,2018,Male,5/8/2000,Geometry,GEOM,82,C,75.0,2.0,C,73.9,2.0,2015-2016
282,10182,Graduate,2019,Male,2/14/2001,Geometry,GEOM,82,A,96.0,4.0,A,94.3,4.0,2015-2016
283,10180,Withdrawn,2017,Male,7/8/1999,U. S. History,US HIS,82,F,25.0,0.0,C-,70.1,2.0,2015-2016
284,10122,Graduate,2018,Male,6/4/1999,Geometry,GEOM,82,C-,75.0,2.0,C-,70.0,2.0,2015-2016
285,10192,Withdrawn,2019,Female,3/25/2001,Algebra I,ALG l,82,B,85.0,3.0,A-,90.0,4.0,2015-2016
286,10154,Graduate,2017,Male,11/13/1998,U. S. History,US HIS,82,B-,85.0,3.0,C,77.7,2.0,2015-2016
287,10127,Graduate,2019,Female,7/26/2001,Geometry,GEOM,82,A,96.0,4.0,A-,91.6,4.0,2015-2016
288,10125,Graduate,2018,Female,10/19/1999,Geometry,GEOM,82,D+,60.0,1.0,C-,71.1,2.0,2015-2016
289,10119,Graduate,2016,Female,4/29/1998,AP Human Geography,AP HUM G,82,A,96.0,5.0,B+,88.7,4.0,2015-2016
290,10120,Graduate,2019,Female,11/20/2000,Geometry,GEOM,82,A,96.0,4.0,A,96.0,4.0,2015-2016
291,10195,Withdrawn,2018,Male,6/24/1999,Geometry,GEOM,82,C+,75.0,2.0,C,72.8,2.0,2015-2016
292,10131,Graduate,2017,Male,12/10/1998,U. S. History,US HIS,82,B+,85.0,3.0,A-,90.3,4.0,2015-2016
293,10191,Graduate,2018,Male,4/15/2000,Geometry,GEOM,82,C-,75.0,2.0,C,75.9,2.0,2015-2016
294,10151,Graduate,2017,Male,5/8/1999,AP Human Geography,AP HUM G,82,B,96.0,4.0,C,75.5,2.0,2015-2016
295,10151,Graduate,2017,Male,5/8/1999,U. S. History,US HIS,82,B,85.0,3.0,B,83.2,3.0,2015-2016
297,10166,Withdrawn,2018,Female,9/29/1999,Geometry,GEOM,82,A,96.0,4.0,A,96.3,4.0,2015-2016
299,10139,Graduate,2016,Female,11/18/1996,Geometry,GEOM,82,D,60.0,1.0,D,62.4,1.0,2015-2016
300,10134,Graduate,2017,Male,5/18/1999,U. S. History,US HIS,82,B-,85.0,3.0,B,83.7,3.0,2015-2016
301,10157,Graduate,2018,Female,12/14/1998,Geometry,GEOM,82,B+,85.0,3.0,A,95.7,4.0,2015-2016
302,10113,Graduate,2016,Female,5/28/1998,AP Human Geography,AP HUM G,82,B-,96.0,4.0,,,,2015-2016
303,10113,Graduate,2016,Female,5/28/1998,Geometry,GEOM,82,A-,96.0,4.0,A-,90.0,4.0,2015-2016
304,10164,Graduate,2019,Female,3/5/2001,Algebra I,ALG l,82,A,96.0,4.0,A,102.6,4.0,2015-2016
305,10163,Withdrawn,2018,Male,5/19/1999,Geometry,GEOM,82,F,25.0,0.0,F,55.7,0.0,2015-2016
306,10171,Graduate,2016,Male,11/5/1996,U. S. History,US HIS,82,B,85.0,3.0,,,,2015-2016
307,10103,Graduate,2016,Male,5/26/1998,Geometry,GEOM,82,D,60.0,1.0,D,67.4,1.0,2015-2016
308,10155,Withdrawn,2018,Male,10/17/1998,Geometry,GEOM,82,D,60.0,1.0,D,63.0,1.0,2015-2016
309,10155,Withdrawn,2018,Male,10/17/1998,U. S. History,US HIS,82,,,,D,66.7,1.0,2015-2016
310,10184,Graduate,2019,Female,10/20/2000,Algebra I,ALG l,82,C,75.0,2.0,C,76.2,2.0,2015-2016
311,10150,Graduate,2016,Male,8/14/1997,AP Human Geography,AP HUM G,82,B,96.0,4.0,B-,80.6,4.0,2015-2016
312,10150,Graduate,2016,Male,8/14/1997,Geometry,GEOM,82,D,60.0,1.0,D,60.1,1.0,2015-2016
313,10178,Graduate,2018,Male,3/11/2000,Geometry,GEOM,82,F,25.0,0.0,F,49.0,0.0,2015-2016
314,10189,Graduate,2017,Male,4/11/1999,U. S. History,US HIS,82,D,60.0,1.0,D,61.5,1.0,2015-2016
315,10176,Graduate,2018,Female,3/5/2000,Geometry,GEOM,82,C,75.0,2.0,C-,70.1,2.0,2015-2016
316,10186,Graduate,2019,Female,8/4/2000,Geometry,GEOM,82,A-,96.0,4.0,A,92.1,4.0,2015-2016
317,10196,Graduate,2018,Female,11/21/1998,Geometry,GEOM,82,A,96.0,4.0,A,96.0,4.0,2015-2016
318,10201,Withdrawn,2018,Female,10/8/2000,Geometry,GEOM,82,D,60.0,1.0,D,60.2,1.0,2015-2016
319,10160,Graduate,2018,Male,4/13/2000,Geometry,GEOM,82,A,96.0,4.0,A,104.2,4.0,2015-2016
320,10174,Graduate,2018,Female,12/6/1999,Geometry,GEOM,82,F,25.0,0.0,F,23.7,0.0,2015-2016
321,10185,Graduate,2019,Female,11/9/2000,Algebra I,ALG l,82,A-,96.0,4.0,B,87.0,3.0,2015-2016
322,10187,Withdrawn,2017,Male,11/21/1998,Geometry,GEOM,82,D+,60.0,1.0,C,74.4,2.0,2015-2016
323,10187,Withdrawn,2017,Male,11/21/1998,U. S. History,US HIS,82,C,75.0,2.0,B-,80.7,3.0,2015-2016
324,10107,Graduate,2016,Female,9/10/1998,U. S. History,US HIS,82,C,75.0,2.0,D,61.4,1.0,2015-2016
325,10193,Graduate,2019,Male,9/8/2000,Algebra I,ALG l,82,C+,75.0,2.0,C+,78.2,2.0,2015-2016
326,10130,Graduate,2017,Male,8/2/1999,AP Human Geography,AP HUM G,82,B-,96.0,4.0,B,84.7,4.0,2015-2016
327,10130,Graduate,2017,Male,8/2/1999,U. S. History,US HIS,82,B,85.0,3.0,A-,90.1,4.0,2015-2016
328,10112,Graduate,2018,Female,2/3/1999,Geometry,GEOM,82,A,96.0,4.0,B,86.0,3.0,2015-2016
329,10136,Graduate,2016,Female,5/17/1998,Geometry,GEOM,82,D,60.0,1.0,D,60.0,1.0,2015-2016
330,10102,Graduate,2018,Male,8/13/2000,Geometry,GEOM,82,B,85.0,3.0,C,77.4,2.0,2015-2016
331,10108,Graduate,2016,Female,8/13/1997,AP Human Geography,AP HUM G,82,A,96.0,5.0,A,93.2,5.0,2015-2016
332,10177,Graduate,2016,Male,5/26/1998,Geometry,GEOM,82,A,96.0,4.0,B,86.0,3.0,2015-2016
333,10156,Graduate,2017,Male,12/9/1998,U. S. History,US HIS,82,B-,85.0,3.0,A-,90.6,4.0,2015-2016
334,10133,Graduate,2019,Male,5/1/2000,Algebra I,ALG l,82,B-,85.0,3.0,B,83.8,3.0,2015-2016
335,10162,Graduate,2018,Female,7/9/2000,Geometry,GEOM,82,A,96.0,4.0,A,100.9,4.0,2015-2016
336,10158,Graduate,2018,Male,4/19/2000,Geometry,GEOM,82,A,96.0,4.0,A,101.3,4.0,2015-2016
337,10161,Withdrawn,2018,Male,11/30/1999,Geometry,GEOM,82,D+,60.0,1.0,C,73.7,2.0,2015-2016
338,10169,Graduate,2018,Male,3/11/2000,Geometry,GEOM,82,B-,85.0,3.0,C,76.1,2.0,2015-2016
339,10197,Withdrawn,2019,Male,11/9/1999,U. S. History,US HIS,82,C,75.0,2.0,B-,80.9,3.0,2015-2016
340,10110,Graduate,2018,Female,5/30/2000,Geometry,GEOM,82,D,60.0,1.0,C-,70.6,2.0,2015-2016
341,10109,Graduate,2016,Female,12/15/1997,AP Human Geography,AP HUM G,82,B,96.0,4.0,B+,88.4,4.0,2015-2016
342,10190,Withdrawn,2018,Female,12/30/1999,Geometry,GEOM,82,F,25.0,0.0,F,17.1,0.0,2015-2016
343,10200,Graduate,2019,Female,12/31/2000,Algebra I,ALG l,82,D,60.0,1.0,F,31.4,0.0,2015-2016
344,10137,Withdrawn,2018,Male,10/10/1999,Geometry,GEOM,82,C,75.0,2.0,C+,78.6,2.0,2015-2016
345,10188,Graduate,2019,Female,7/16/2000,Geometry,GEOM,82,D,60.0,1.0,D,64.9,1.0,2015-2016
346,10116,Withdrawn,2019,Male,12/5/2000,Algebra I,ALG l,82,C-,75.0,2.0,D,61.8,1.0,2015-2016
347,10106,Graduate,2019,Male,7/11/2001,Algebra I,ALG l,82,C,75.0,2.0,D,60.2,1.0,2015-2016
348,10159,Graduate,2018,Male,12/16/1999,Geometry,GEOM,82,C,75.0,2.0,B-,80.0,3.0,2015-2016
349,10198,Graduate,2017,Male,4/26/1998,U. S. History,US HIS,82,C,75.0,2.0,B-,80.3,3.0,2015-2016
350,10126,Graduate,2017,Female,8/31/1999,English III,ENG lll,59,D,60.0,1.0,D+,68.0,1.0,2015-2016
351,10141,Graduate,2016,Male,11/29/1997,English IV,ENG lV,59,A,96.0,4.0,A-,92.0,4.0,2015-2016
352,10170,Graduate,2018,Male,2/28/2000,English II,ENG ll,59,C-,75.0,2.0,C-,72.0,2.0,2015-2016
353,10124,Graduate,2018,Male,3/18/2001,English II,ENG ll,59,A,96.0,4.0,A-,91.0,4.0,2015-2016
354,10104,Graduate,2016,Male,7/6/1999,AP English Literature,AP ENG LIT,59,C,75.0,2.0,D-,62.0,1.0,2015-2016
355,10149,Graduate,2018,Female,6/26/2000,English II,ENG ll,59,A,96.0,4.0,A,94.0,4.0,2015-2016
356,10145,Graduate,2016,Male,6/23/1998,English IV,ENG lV,59,A-,96.0,4.0,A,97.0,4.0,2015-2016
357,10168,Graduate,2018,Male,6/7/2000,English II,ENG ll,59,A,96.0,4.0,A,98.0,4.0,2015-2016
358,10173,Withdrawn,2018,Female,3/7/2000,English II,ENG ll,59,B,85.0,3.0,C,76.0,2.0,2015-2016
359,10172,Withdrawn,2018,Male,3/7/2000,English II,ENG ll,59,C-,75.0,2.0,C,74.0,2.0,2015-2016
360,10165,Graduate,2018,Male,5/8/2000,English II,ENG ll,59,B+,85.0,3.0,B,84.0,3.0,2015-2016
361,10142,Graduate,2016,Male,2/18/1997,English IV,ENG lV,59,A-,96.0,4.0,A-,92.0,4.0,2015-2016
362,10180,Withdrawn,2017,Male,7/8/1999,English III,ENG lll,59,D-,60.0,1.0,,,,2015-2016
363,10122,Graduate,2018,Male,6/4/1999,English II,ENG ll,59,B-,85.0,3.0,B-,81.0,3.0,2015-2016
364,10154,Graduate,2017,Male,11/13/1998,English III,ENG lll,59,C,75.0,2.0,C,74.0,2.0,2015-2016
365,10125,Graduate,2018,Female,10/19/1999,English II,ENG ll,59,B+,85.0,3.0,A,94.0,4.0,2015-2016
366,10119,Graduate,2016,Female,4/29/1998,AP English Literature,AP ENG LIT,59,A,96.0,5.0,A,97.0,5.0,2015-2016
367,10147,Graduate,2016,Female,11/17/1997,English IV,ENG lV,59,A,96.0,4.0,A,97.0,4.0,2015-2016
368,10131,Graduate,2017,Male,12/10/1998,English III,ENG lll,59,A,96.0,4.0,A,96.0,4.0,2015-2016
369,10191,Graduate,2018,Male,4/15/2000,English II,ENG ll,59,C+,75.0,2.0,B,83.0,3.0,2015-2016
370,10151,Graduate,2017,Male,5/8/1999,English III,ENG lll,59,B-,85.0,3.0,C,76.0,2.0,2015-2016
371,10148,Graduate,2016,Female,4/26/1998,AP English Literature,AP ENG LIT,59,A,96.0,5.0,A,95.0,5.0,2015-2016
372,10166,Withdrawn,2018,Female,9/29/1999,English II,ENG ll,59,A,96.0,4.0,A,98.0,4.0,2015-2016
373,10139,Graduate,2016,Female,11/18/1996,English IV,ENG lV,59,C-,75.0,2.0,D,66.0,1.0,2015-2016
374,10134,Graduate,2017,Male,5/18/1999,English III,ENG lll,59,B+,85.0,3.0,B,87.0,3.0,2015-2016
375,10113,Graduate,2016,Female,5/28/1998,English IV,ENG lV,59,A,96.0,4.0,A,96.0,4.0,2015-2016
376,10163,Withdrawn,2018,Male,5/19/1999,English II,ENG ll,59,D-,60.0,1.0,D-,60.0,1.0,2015-2016
377,10138,Graduate,2016,Female,9/17/1997,AP English Literature,AP ENG LIT,59,C,75.0,2.0,D-,61.0,1.0,2015-2016
378,10171,Graduate,2016,Male,11/5/1996,English IV,ENG lV,59,B,85.0,3.0,B,85.0,3.0,2015-2016
379,10103,Graduate,2016,Male,5/26/1998,English IV,ENG lV,59,C+,75.0,2.0,B,84.0,3.0,2015-2016
380,10150,Graduate,2016,Male,8/14/1997,AP English Literature,AP ENG LIT,59,B-,96.0,4.0,B,84.0,4.0,2015-2016
381,10178,Graduate,2018,Male,3/11/2000,English II,ENG ll,59,D-,60.0,1.0,D-,62.0,1.0,2015-2016
382,10167,Graduate,2016,Female,11/28/1997,English III,ENG lll,59,,,,C-,70.0,2.0,2015-2016
383,10167,Graduate,2016,Female,11/28/1997,English IV,ENG lV,59,C-,75.0,2.0,,,,2015-2016
384,10117,Graduate,2016,Female,2/4/1998,AP English Literature,AP ENG LIT,59,A,96.0,5.0,A,98.0,5.0,2015-2016
385,10189,Graduate,2017,Male,4/11/1999,English III,ENG lll,59,C,75.0,2.0,D-,60.0,1.0,2015-2016
386,10128,Graduate,2016,Female,9/3/1997,AP English Literature,AP ENG LIT,59,A,96.0,5.0,A,93.0,5.0,2015-2016
387,10135,Graduate,2018,Female,6/20/2000,English II,ENG ll,59,B-,85.0,3.0,B,84.0,3.0,2015-2016
388,10176,Graduate,2018,Female,3/5/2000,English II,ENG ll,59,A-,96.0,4.0,C+,79.0,2.0,2015-2016
389,10140,Graduate,2016,Male,11/6/1997,English IV,ENG lV,59,B,85.0,3.0,A-,91.0,4.0,2015-2016
390,10201,Withdrawn,2018,Female,10/8/2000,English II,ENG ll,59,C+,75.0,2.0,C,74.0,2.0,2015-2016
391,10105,Graduate,2016,Female,3/20/1997,English IV,ENG lV,59,A-,96.0,4.0,A,94.0,4.0,2015-2016
392,10160,Graduate,2018,Male,4/13/2000,English II,ENG ll,59,A,96.0,4.0,A+,100.0,4.0,2015-2016
393,10174,Graduate,2018,Female,12/6/1999,English II,ENG ll,59,B+,85.0,3.0,C,75.0,2.0,2015-2016
394,10107,Graduate,2016,Female,9/10/1998,English III,ENG lll,59,B-,85.0,3.0,D+,69.0,1.0,2015-2016
395,10107,Graduate,2016,Female,9/10/1998,English IV,ENG lV,59,,,,C-,71.0,2.0,2015-2016
396,10130,Graduate,2017,Male,8/2/1999,English III,ENG lll,59,A-,96.0,4.0,B+,89.0,3.0,2015-2016
397,10111,Graduate,2016,Male,2/8/1997,AP English Literature,AP ENG LIT,59,C+,75.0,2.0,C,77.0,2.0,2015-2016
398,10112,Graduate,2018,Female,2/3/1999,English II,ENG ll,59,A,96.0,4.0,A,95.0,4.0,2015-2016
399,10129,Graduate,2016,Female,6/13/1998,English IV,ENG lV,59,A-,96.0,4.0,C,73.0,2.0,2015-2016
400,10118,Graduate,2016,Male,10/2/1997,English IV,ENG lV,59,A,96.0,4.0,A,93.0,4.0,2015-2016
401,10136,Graduate,2016,Female,5/17/1998,English IV,ENG lV,59,C-,75.0,2.0,D,66.0,1.0,2015-2016
402,10102,Graduate,2018,Male,8/13/2000,English II,ENG ll,59,B,85.0,3.0,B,86.0,3.0,2015-2016
403,10153,Graduate,2016,Female,12/26/1997,English IV,ENG lV,59,C+,75.0,2.0,B,87.0,3.0,2015-2016
404,10108,Graduate,2016,Female,8/13/1997,AP English Literature,AP ENG LIT,59,A,96.0,5.0,A,96.0,5.0,2015-2016
405,10177,Graduate,2016,Male,5/26/1998,English IV,ENG lV,59,B-,85.0,3.0,A,95.0,4.0,2015-2016
406,10156,Graduate,2017,Male,12/9/1998,English III,ENG lll,59,A-,96.0,4.0,A,93.0,4.0,2015-2016
407,10162,Graduate,2018,Female,7/9/2000,English II,ENG ll,59,A,96.0,4.0,A+,100.0,4.0,2015-2016
408,10158,Graduate,2018,Male,4/19/2000,English II,ENG ll,59,A,96.0,4.0,A+,100.0,4.0,2015-2016
409,10161,Withdrawn,2018,Male,11/30/1999,English II,ENG ll,59,D-,60.0,1.0,D-,60.0,1.0,2015-2016
410,10169,Graduate,2018,Male,3/11/2000,English II,ENG ll,59,B-,85.0,3.0,C,73.0,2.0,2015-2016
411,10110,Graduate,2018,Female,5/30/2000,English II,ENG ll,59,C,75.0,2.0,C,75.0,2.0,2015-2016
412,10109,Graduate,2016,Female,12/15/1997,AP English Literature,AP ENG LIT,59,A-,96.0,5.0,A,94.0,5.0,2015-2016
413,10190,Withdrawn,2018,Female,12/30/1999,English II,ENG ll,59,F,25.0,0.0,F,26.0,0.0,2015-2016
414,10121,Graduate,2016,Male,5/16/1997,AP English Literature,AP ENG LIT,59,A,96.0,5.0,A,93.0,5.0,2015-2016
415,10137,Withdrawn,2018,Male,10/10/1999,English II,ENG ll,59,B+,85.0,3.0,B,85.0,3.0,2015-2016
416,10159,Graduate,2018,Male,12/16/1999,English II,ENG ll,59,B+,85.0,3.0,B,83.0,3.0,2015-2016
417,10175,Graduate,2016,Male,8/7/1997,English IV,ENG lV,59,C,75.0,2.0,B+,89.0,3.0,2015-2016
418,10141,Graduate,2016,Male,11/29/1997,Film Production,FLM PROD,2,A,96.0,4.0,A+,100.0,4.0,2015-2016
419,10181,Graduate,2019,Male,4/4/2001,English I,ENG l,2,B,85.0,3.0,A,94.75,4.0,2015-2016
420,10114,Withdrawn,2019,Female,1/29/2001,English I,ENG l,2,A,96.0,4.0,A,98.7,4.0,2015-2016
421,10146,Graduate,2019,Male,12/19/1999,English I,ENG l,2,B,85.0,3.0,C,79.54,2.0,2015-2016
422,10182,Graduate,2019,Male,2/14/2001,English I,ENG l,2,A,96.0,4.0,A,96.88,4.0,2015-2016
423,10183,Graduate,2019,Male,7/15/2001,English I,ENG l,2,D,60.0,1.0,D,67.09,1.0,2015-2016
424,10180,Withdrawn,2017,Male,7/8/1999,Film Production,FLM PROD,2,C,75.0,2.0,,,,2015-2016
425,10192,Withdrawn,2019,Female,3/25/2001,English I,ENG l,2,A,96.0,4.0,A,97.99,4.0,2015-2016
426,10127,Graduate,2019,Female,7/26/2001,English I,ENG l,2,A,96.0,4.0,A,98.99,4.0,2015-2016
427,10120,Graduate,2019,Female,11/20/2000,English I,ENG l,2,A,96.0,4.0,A,97.69,4.0,2015-2016
428,10147,Graduate,2016,Female,11/17/1997,Film Production,FLM PROD,2,A,96.0,4.0,A+,100.0,4.0,2015-2016
429,10164,Graduate,2019,Female,3/5/2001,English I,ENG l,2,A,96.0,4.0,A,99.18,4.0,2015-2016
430,10184,Graduate,2019,Female,10/20/2000,English I,ENG l,2,A,96.0,4.0,A,95.83,4.0,2015-2016
431,10186,Graduate,2019,Female,8/4/2000,English I,ENG l,2,A,96.0,4.0,A,97.88,4.0,2015-2016
432,10185,Graduate,2019,Female,11/9/2000,English I,ENG l,2,A,96.0,4.0,A,98.11,4.0,2015-2016
433,10107,Graduate,2016,Female,9/10/1998,Film Production,FLM PROD,2,B,85.0,3.0,,,,2015-2016
434,10193,Graduate,2019,Male,9/8/2000,English I,ENG l,2,B,85.0,3.0,A,94.73,4.0,2015-2016
435,10129,Graduate,2016,Female,6/13/1998,Film Production,FLM PROD,2,,,,A+,100.0,4.0,2015-2016
436,10156,Graduate,2017,Male,12/9/1998,Film Production,FLM PROD,2,B,85.0,3.0,,,,2015-2016
437,10133,Graduate,2019,Male,5/1/2000,English I,ENG l,2,A,96.0,4.0,A,95.36,4.0,2015-2016
438,10109,Graduate,2016,Female,12/15/1997,Film Production,FLM PROD,2,A,96.0,4.0,A+,100.0,4.0,2015-2016
439,10200,Graduate,2019,Female,12/31/2000,English I,ENG l,2,C,75.0,2.0,D,64.51,1.0,2015-2016
440,10188,Graduate,2019,Female,7/16/2000,English I,ENG l,2,B,85.0,3.0,A,94.38,4.0,2015-2016
441,10116,Withdrawn,2019,Male,12/5/2000,English I,ENG l,2,B,85.0,3.0,B,85.03,3.0,2015-2016
442,10106,Graduate,2019,Male,7/11/2001,English I,ENG l,2,B,85.0,3.0,B,81.83,3.0,2015-2016
443,10170,Graduate,2018,Male,2/28/2000,Bible II,BIB ll,9,,,,B,86.0,3.0,2015-2016
444,10181,Graduate,2019,Male,4/4/2001,Bible I,BIB l,9,A,96.0,4.0,,,,2015-2016
445,10114,Withdrawn,2019,Female,1/29/2001,Bible I,BIB l,9,A,96.0,4.0,,,,2015-2016
446,10124,Graduate,2018,Male,3/18/2001,Bible II,BIB ll,9,,,,A,96.5,4.0,2015-2016
447,10149,Graduate,2018,Female,6/26/2000,Bible II,BIB ll,9,,,,A-,92.5,4.0,2015-2016
448,10146,Graduate,2019,Male,12/19/1999,Bible I,BIB l,9,A,96.0,4.0,,,,2015-2016
449,10168,Graduate,2018,Male,6/7/2000,Bible II,BIB ll,9,,,,A+,98.0,4.0,2015-2016
450,10172,Withdrawn,2018,Male,3/7/2000,Bible II,BIB ll,9,,,,A-,92.5,4.0,2015-2016
451,10165,Graduate,2018,Male,5/8/2000,Bible II,BIB ll,9,,,,A+,98.5,4.0,2015-2016
452,10182,Graduate,2019,Male,2/14/2001,Bible I,BIB l,9,A,96.0,4.0,,,,2015-2016
453,10183,Graduate,2019,Male,7/15/2001,Bible I,BIB l,9,A,96.0,4.0,,,,2015-2016
454,10199,Withdrawn,2018,Female,2/18/2000,Bible II,BIB ll,9,,,,A-,91.5,4.0,2015-2016
455,10122,Graduate,2018,Male,6/4/1999,Bible II,BIB ll,9,,,,A-,91.0,4.0,2015-2016
456,10192,Withdrawn,2019,Female,3/25/2001,Bible I,BIB l,9,A,96.0,4.0,,,,2015-2016
